strategy,symbol,n_sessions,n_trades,gross_pnl,costs,net_pnl,expectancy_per_trade,expectancy_per_session,win_rate,avg_win,avg_loss,payoff_ratio,profit_factor,max_drawdown,max_dd_duration,sharpe,sortino,t_stat,consec_losing_days,time_in_market,exposure,return_vol,trades_per_session,median_holding_minutes,mean_mae,mean_mfe,exit_reason_mix,regime,contracts
revert.z_60.q90,NQ,310,5058,38350.0,94989.24,-56639.240000000005,-11.19795175958876,-182.70722580645162,0.6490707789640174,161.02201035638137,-329.7321126760563,0.48834191201321253,0.9032261955714798,-61856.239999999976,291,-1.7571904615044132,-2.06791142104506,-1.9489442385972218,7,0.17089349063608614,0.17089349063608614,1650.5821974626494,16.316129032258065,2.0,-239.72222222222223,121.81494661921708,forced_flatten:114|signal_flat:4941|signal_flip:3,stressed,1
revert.z_60.q95,NQ,310,3276,56735.0,61523.280000000006,-4788.279999999973,-1.4616239316239192,-15.446064516128946,0.637057387057387,158.52234786775276,-282.2745332211943,0.5615892658071723,0.985733219293161,-15504.339999999993,190,-0.21178495293723584,-0.23905616328097232,-0.23489603027734904,5,0.08269119709594919,0.08269119709594919,1157.7719250842388,10.567741935483872,2.0,-197.62515262515262,116.9047619047619,forced_flatten:71|signal_flat:3204|signal_flip:1,stressed,1
revert.vwap.q90,NQ,310,2118,81565.0,39776.04,41788.95999999998,19.73038715769596,134.80309677419348,0.7965061378659113,271.72385299347957,-966.6106264501159,0.2811099377123416,1.1003073432035273,-42270.14000000001,173,0.7932412498253139,0.6275189108270448,0.8798038673287107,6,0.27241151720155105,0.27241151720155105,2697.7074384704374,6.832258064516129,3.0,-585.8026440037771,236.41170915958452,forced_flatten:88|signal_flat:2030,stressed,1
revert.vwap.q95,NQ,310,1246,44845.0,23399.88,21445.12000000001,17.211171749598734,69.17780645161294,0.7897271268057785,271.225081300813,-936.7952671755725,0.2895243932204671,1.0873740569806856,-28343.260000000006,197,0.4847588910902724,0.2969814586969844,0.5376583065960331,4,0.14580480158402773,0.14580480158402773,2265.381105699128,4.019354838709678,3.0,-593.5353130016051,235.52166934189407,forced_flatten:45|signal_flat:1201,stressed,1
revert.z_calm_only,NQ,310,1668,22810.0,31325.04,-8515.039999999977,-5.104940047961618,-27.467870967741863,0.6187050359712231,150.67251937984497,-257.8759119496856,0.5842830307052597,0.9480818988802326,-18147.379999999994,296,-0.5655805685044892,-0.6547900716412889,-0.6272996664833064,6,0.03644913785991255,0.03644913785991255,770.9581234435129,5.380645161290323,2.0,-171.36390887290167,108.31235011990408,forced_flatten:1|signal_flat:1667,stressed,1
session.late_day_continuation,NQ,310,2796,-480.0,52508.880000000005,-52988.88000000004,-18.95167381974248,-170.93187096774207,0.2939914163090129,489.1883698296837,-230.5479837892604,2.121850565723627,0.8835669529001121,-64878.40000000006,308,-1.520036785651229,-2.3770178302873064,-1.685911118203143,8,0.2292715122514644,0.2292715122514644,1785.1274100128016,9.019354838709678,4.0,-175.05185979971387,310.5776108726752,forced_flatten:309|signal_flat:106|signal_flip:2381,stressed,1
session.late_day_fade,NQ,310,2796,480.0,52508.880000000005,-52028.880000000034,-18.608326180257503,-167.83509677419366,0.6201716738197425,222.3272664359862,-412.00033898305077,0.5396288434731906,0.8810889026200683,-64360.80000000006,270,-1.5829359820789815,-2.0781736038563237,-1.7556742026130772,8,0.2292715122514644,0.2292715122514644,1683.1379121843195,9.019354838709678,4.0,-310.5776108726752,175.05185979971387,forced_flatten:309|signal_flat:106|signal_flip:2381,stressed,1
session.opening_drive,NQ,310,2975,-12055.0,55870.50000000001,-67925.50000000006,-22.832100840336125,-219.11451612903244,0.34823529411764703,722.7064864864864,-421.17040742650846,1.7159479245051044,0.916824161829442,-70449.64000000006,259,-1.137769868893497,-1.4826718984586649,-1.2619292441019934,8,0.18878805379094132,0.18878805379094132,3057.1517184865984,9.596774193548388,3.0,-304.1344537815126,515.9243697478992,signal_flat:367|signal_flip:2608,stressed,1
session.midday_reversion,NQ,310,2229,44120.0,41860.62,2259.3800000000283,1.013629430237785,7.288322580645253,0.6599371915657245,154.12958531611147,-296.12828496042215,0.520482483923179,1.0100656119406284,-14407.759999999991,123,0.11405379080122328,0.1457648058197443,0.1264999346069229,7,0.0728982757198251,0.0728982757198251,1014.4207687131263,7.190322580645161,2.0,-220.24899057873486,119.05114401076716,signal_flat:2229,stressed,1
vol.expansion_trend,NQ,310,5530,-20780.0,103853.40000000001,-124633.40000000004,-22.537685352622052,-402.04322580645174,0.35750452079566003,565.0085685381891,-349.46674359696027,1.616773495305216,0.8996231917304847,-124286.69999999997,309,-1.921879453437548,-3.1521242337911017,-2.131604951263321,9,0.3988779803646564,0.3988779803646564,3320.8317718766507,17.838709677419356,3.0,-258.75858951175405,392.0379746835443,forced_flatten:232|signal_flat:1577|signal_flip:3721,stressed,1
vol.contraction_revert,NQ,310,3349,30015.0,62894.22,-32879.21999999996,-9.81762317109584,-106.06199999999987,0.6509405792773962,137.0938532110092,-283.78427715996577,0.483091785714862,0.9008897287069282,-35985.69999999998,309,-1.547309194626686,-1.991296655829177,-1.7161596345192844,6,0.10303605313092978,0.10303605313092978,1088.1354930040404,10.803225806451612,2.0,-187.5739026575097,105.64048969841744,forced_flatten:26|signal_flat:3323,stressed,1
vol.vol_of_vol_shock,NQ,310,1164,-14265.0,21859.920000000002,-36124.92000000003,-31.035154639175243,-116.53200000000008,0.33676975945017185,619.3194897959183,-361.26704663212433,1.7142983163547905,0.8704727202216035,-60699.16000000002,308,-1.213710840427357,-1.243835820022494,-1.3461572900576255,5,0.09810246679316888,0.09810246679316888,1524.158876289277,3.7548387096774194,4.0,-284.3814432989691,471.46907216494844,forced_flatten:32|signal_flat:215|signal_flip:917,stressed,1
volume.heavy_continuation.q80,NQ,310,8339,-40590.0,156606.42,-197196.4200000001,-23.647490106727414,-636.117483870968,0.4125194867490107,183.83191860465118,-169.3362359665238,1.0856029576622517,0.7622931566356698,-197566.59999999983,307,-5.9920381577795885,-9.526913820959171,-6.645920576566884,14,0.13498886230509033,0.13498886230509033,1685.2449426654305,26.9,1.0,-100.305192469121,117.00323779829716,forced_flatten:308|signal_flat:7386|signal_flip:645,stressed,1
volume.heavy_continuation.q90,NQ,310,4418,-22010.0,82970.04000000001,-104980.03999999998,-23.761892258940687,-338.6452903225806,0.41693073789044816,199.8844951140065,-183.68295031055902,1.088203857658291,0.778133348527396,-106164.84,307,-4.181129757714631,-6.857224012626399,-4.637396418114383,13,0.06652916426037456,0.06652916426037456,1285.7355874263228,14.251612903225807,1.0,-107.07333635129018,121.93526482571299,forced_flatten:307|signal_flat:3808|signal_flip:303,stressed,1
volume.climax_reversion,NQ,310,1044,1850.0,19606.32,-17756.31999999999,-17.007969348658996,-57.27845161290319,0.5957854406130269,219.17016077170422,-365.1188625592416,0.6002707152280943,0.8847592058575228,-23999.820000000014,239,-0.9624767759450518,-0.9430751646485368,-1.0675072556766358,6,0.03538486923521161,0.03538486923521161,944.7160216522882,3.367741935483871,2.0,-266.7911877394636,159.50191570881225,forced_flatten:113|signal_flat:931,stressed,1
added.donchian_breakout,NQ,310,515,-32445.0,9671.7,-42116.70000000002,-81.78,-135.86032258064523,0.07766990291262135,2053.72,-261.6115789473684,7.850264152158081,0.6610748759712067,-53602.07999999999,309,-1.4134995022251122,-1.8619905079263785,-1.567747931412701,3,0.08349146110056926,0.08349146110056926,1525.7987400358675,1.6612903225806452,3.0,-227.6601941747573,499.20388349514565,forced_flatten:43|signal_flat:472,stressed,1
added.bollinger_revert.2sd,NQ,310,3841,66230.0,72133.98000000001,-5903.9800000000105,-1.5370945066388875,-19.04509677419358,0.6474876334287946,159.1974829111379,-296.77113737075337,0.5364318252831104,0.9853072005015476,-24033.68,309,-0.22269980140767606,-0.2523279751133645,-0.24700196387285345,5,0.10431482550944642,0.10431482550944642,1357.574351871996,12.390322580645162,2.0,-208.518614944025,119.66024472793544,forced_flatten:86|signal_flat:3754|signal_flip:1,stressed,1
added.vwap_trend,NQ,310,3570,-49145.0,67044.6,-116189.59999999999,-32.546106442577006,-374.80516129032253,0.23809523809523808,1073.0317647058826,-378.03919117647064,2.8384140844407475,0.8870044013877335,-116159.37999999999,307,-1.5002747506286127,-1.9119310482554794,-1.6639925469702275,9,0.5561422324890686,0.5561422324890686,3965.8385764160207,11.516129032258064,4.0,-304.546218487395,621.610644257703,forced_flatten:192|signal_flat:988|signal_flip:2390,stressed,1
trend.ret_15.q80,MES,249,5607,-2147.5,20858.039999999997,-23005.540000000008,-4.103003388621365,-92.39172690763056,0.20278223649010166,28.387519788918205,-12.367371364653243,2.295355977588867,0.5838522922860273,-22871.320000000018,248,-10.29220299303829,-15.401908224442488,-10.230756455846066,19,0.3340728643474152,0.3340728643474152,142.50332961528042,22.518072289156628,3.0,-7.217094703049759,15.099429284822543,forced_flatten:133|signal_flat:5465|signal_flip:9,stressed,1
trend.ret_15.q90,MES,249,4162,-1753.75,15482.64,-17236.390000000003,-4.141371936568956,-69.2224497991968,0.20446900528592024,23.644864864864864,-11.28304741769858,2.095609810854428,0.5386179248073447,-17084.579999999994,248,-10.76826497250228,-15.940028125727558,-10.703976248836788,24,0.17131441366488975,0.17131441366488975,102.04729607546197,16.714859437751002,2.0,-6.316674675636713,12.377162421912542,forced_flatten:85|signal_flat:4073|signal_flip:4,stressed,1
trend.ret_30.q80,MES,249,5602,-2041.25,20839.44,-22880.690000000006,-4.084378793288111,-91.89032128514059,0.1979650124955373,29.309756537421098,-12.326999777431558,2.3776877639830745,0.586880865848482,-22747.690000000035,248,-10.347416338840798,-15.509756597354846,-10.285640166787251,22,0.33959880442486057,0.33959880442486057,140.97370592988625,22.497991967871485,3.0,-7.210594430560514,15.330239200285613,forced_flatten:134|signal_flat:5458|signal_flip:10,stressed,1
trend.ret_30.q90,MES,249,4159,-1762.5,15471.48,-17233.980000000003,-4.143779754748737,-69.21277108433736,0.20317383986535226,23.874674556213016,-11.287893783946892,2.11506902998737,0.5392979270788556,-17082.169999999995,248,-10.761108352682816,-15.945407524049303,-10.696862355487667,24,0.17158146653108597,0.17158146653108597,102.10088431633307,16.70281124497992,2.0,-6.32724212551094,12.405926905506131,forced_flatten:85|signal_flat:4070|signal_flip:4,stressed,1
trend.ret_60.q80,MES,249,5436,-2703.75,20221.92,-22925.670000000006,-4.2173785871964675,-92.07096385542171,0.20125091979396614,28.407513711151736,-12.437468908337172,2.2840269125906647,0.5754779922556857,-22757.73000000002,248,-10.238993863808734,-15.265304849090976,-10.17786499589882,22,0.32573259791082493,0.32573259791082493,142.74656860133047,21.83132530120482,3.0,-7.313741721854305,15.123022442972774,forced_flatten:130|signal_flat:5298|signal_flip:8,stressed,1
trend.ret_60.q90,MES,249,4093,-1971.25,15225.96,-17197.210000000003,-4.201614952357683,-69.06510040160644,0.20522843879794772,23.372261904761903,-11.321829080848447,2.0643538899820952,0.5330640232354626,-17054.119999999995,248,-10.920659403608427,-15.707218005329528,-10.855460854312296,24,0.16743187584095978,0.16743187584095978,100.39453105330622,16.437751004016064,2.0,-6.348644026386514,12.298741754214513,forced_flatten:83|signal_flat:4007|signal_flip:3,stressed,1
trend.ma_agree.30_120,MES,249,5380,-5641.25,20013.6,-25654.850000000017,-4.768559479553902,-103.03152610441774,0.18271375464684014,35.82221770091555,-13.843095292244712,2.587731785750558,0.5785172493501931,-25552.950000000015,248,-9.49183451557344,-12.88887665238284,-9.435166340355938,15,0.5131831674524184,0.5131831674524184,172.31387346112842,21.606425702811244,4.0,-8.743029739776953,18.019052044609666,forced_flatten:194|signal_flat:4480|signal_flip:706,stressed,1
trend.multi_horizon_agree,MES,249,6876,-3860.0,25578.719999999998,-29438.72000000002,-4.281372891215822,-118.22779116465871,0.2427283304246655,24.916159376872375,-13.64005953524102,1.8266899284785347,0.5855090245113643,-29225.840000000004,248,-10.848583878768233,-15.866786265669404,-10.783815634958762,24,0.48225639129407655,0.48225639129407655,173.0002755974538,27.6144578313253,3.0,-8.542030250145434,15.162340023269342,forced_flatten:167|signal_flat:6596|signal_flip:113,stressed,1
trend.accel_confirm,MES,249,8656,-6998.75,32200.319999999996,-39199.070000000036,-4.528543207024029,-157.42598393574312,0.29078096118299446,18.987588398887567,-14.170195471575173,1.339966582463586,0.5493884815215582,-39057.650000000045,248,-14.998331845943536,-18.376329625543857,-14.908788765981313,27,0.42802411692807035,0.42802411692807035,166.6225314942376,34.76305220883534,2.0,-8.657000924214417,11.866046672828096,forced_flatten:153|signal_flat:7921|signal_flip:582,stressed,1
breakout.opening_range.q90,MES,249,780,-1327.5,2901.6,-4229.1,-5.421923076923077,-16.98433734939759,0.10128205128205128,97.75151898734173,-17.049172610556344,5.733505151259767,0.6461439471462505,-4747.659999999998,222,-2.4082396454568693,-3.9548363331282825,-2.393861966835252,7,0.21151614129150872,0.21151614129150872,111.95646470110428,3.1325301204819276,4.0,-12.384615384615385,30.65224358974359,forced_flatten:86|signal_flat:694,stressed,1
breakout.opening_range.q95,MES,249,496,-1652.5,1845.12,-3497.6200000000003,-7.051653225806452,-14.046666666666669,0.08266129032258064,107.8653658536585,-17.40681318681319,6.196732549262586,0.5583868890544309,-4066.409999999999,223,-2.285996343923429,-2.659098126856621,-2.272348482579926,4,0.10825912345032303,0.10825912345032303,97.54342831267132,1.9919678714859437,3.0,-12.890625,27.250504032258064,forced_flatten:46|signal_flat:450,stressed,1
breakout.range_expansion.q80,MES,249,2372,-965.0,8823.84,-9788.840000000004,-4.126829679595279,-39.312610441767085,0.316610455311973,21.975739014647136,-16.220000000000002,1.3548544398672708,0.6276962889206171,-9744.230000000007,248,-5.559391865632377,-7.874081391685301,-5.5262011697950735,13,0.13527254799248145,0.13527254799248145,112.25478591714156,9.526104417670682,3.0,-10.594962057335582,14.60002107925801,forced_flatten:228|signal_flat:1085|signal_flip:1059,stressed,1
breakout.range_expansion.q90,MES,249,1174,246.25,4367.28,-4121.03,-3.5102470187393524,-16.550321285140562,0.33049403747870526,24.47587628865979,-17.325279898218827,1.4127261684918637,0.6973762765583247,-4101.2699999999995,248,-3.2362094487174002,-4.401908407127527,-3.216888622613704,10,0.06697891309483457,0.06697891309483457,81.18393126141189,4.714859437751004,3.0,-11.503407155025554,16.474659284497445,forced_flatten:195|signal_flat:495|signal_flip:484,stressed,1
breakout.failed_reversal,MES,249,449,27.5,1670.28,-1642.7799999999995,-3.6587527839643643,-6.597510040160641,0.32962138084632514,7.1921621621621625,-8.99408637873754,0.7996545573728072,0.39318562953878894,-1642.7800000000013,248,-5.815655143771707,-4.896461368903636,-5.780934504241897,5,0.004611797573927424,0.004611797573927424,18.008671842116392,1.8032128514056225,1.0,-3.777839643652561,3.839086859688196,forced_flatten:3|signal_flat:446,stressed,1
breakout.compression_expansion,MES,249,3356,-165.0,12484.32,-12649.32,-3.769165673420738,-50.80048192771084,0.2520858164481526,19.40943262411347,-11.581553784860557,1.6758919385657511,0.5648623824807273,-12572.089999999997,248,-7.938891849812067,-10.522989028036205,-7.891495056953972,20,0.21480294579853945,0.21480294579853945,101.5800019995,13.477911646586346,3.0,-6.980035756853397,10.33037842669845,forced_flatten:26|signal_flat:1392|signal_flip:1938,stressed,1
revert.z_60.q90,MES,249,4164,1788.75,15490.079999999998,-13701.329999999998,-3.290425072046109,-55.02542168674698,0.5175312199807877,7.550301624129932,-14.918979591836736,0.5060869999621994,0.5428658461515877,-13713.809999999992,248,-9.619979059341844,-11.638519656637072,-9.562545835234424,15,0.17174580675643752,0.17174580675643752,90.80076827914819,16.72289156626506,2.0,-12.396433717579251,6.3298511047070125,forced_flatten:85|signal_flat:4075|signal_flip:4,stressed,1
revert.z_60.q95,MES,249,2612,1316.25,9716.64,-8400.389999999998,-3.216075803981622,-33.73650602409638,0.48660030627871365,7.520165224232889,-13.391886651752424,0.5615463615986341,0.5322337252735749,-8401.649999999989,246,-7.976772419371133,-9.139865648473878,-7.929149471837714,14,0.08430653560533695,0.08430653560533695,67.1387375880745,10.48995983935743,2.0,-10.901129402756508,5.9882274119448695,forced_flatten:58|signal_flat:2551|signal_flip:3,stressed,1
revert.vwap.q90,MES,249,1282,1671.25,4769.04,-3097.790000000001,-2.4163728549141967,-12.44092369477912,0.719188767550702,11.879240780911063,-39.02902777777779,0.30436937472664444,0.7795237874943505,-3324.8400000000024,225,-1.5718417564147347,-1.1182902397184427,-1.5624575426549443,5,0.18735812816483322,0.18735812816483322,125.64467145113119,5.14859437751004,3.0,-28.921606864274573,11.675117004680187,forced_flatten:55|signal_flat:1227,stressed,1
revert.vwap.q95,MES,249,648,1043.75,2410.56,-1366.8100000000015,-2.109274691358025,-5.4891967871486,0.7253086419753086,13.761382978723406,-44.01494382022472,0.3126525171753166,0.8255431633280831,-1849.2000000000016,232,-0.8487320884565914,-0.4675757799652004,-0.8436649859252038,4,0.08934972627081214,0.08934972627081214,102.6687912038292,2.602409638554217,3.0,-32.31288580246913,13.161651234567902,forced_flatten:31|signal_flat:617,stressed,1
revert.z_calm_only,MES,249,1381,-5.0,5137.32,-5142.32,-3.7236205648081087,-20.6518875502008,0.4706734250543085,6.364615384615386,-12.694008207934337,0.5013873695652104,0.445830082376726,-5082.68,248,-8.29387767042879,-9.52684750544072,-8.244361540297227,13,0.038219373658316125,0.038219373658316125,39.52777752441392,5.546184738955823,2.0,-9.425235336712527,5.220854453294714,signal_flat:1381,stressed,1
session.late_day_continuation,MES,249,2297,-1068.75,8544.84,-9613.59,-4.185280801044841,-38.60879518072289,0.22768828907270353,28.34500956022944,-13.775665163472379,2.0576145851301035,0.6066135445451207,-9582.609999999995,248,-6.262729211382578,-9.130184458720683,-6.2253394490865634,15,0.22596780985835926,0.22596780985835926,97.86398263782293,9.224899598393574,3.0,-9.07760121898128,16.0345015237266,forced_flatten:246|signal_flat:374|signal_flip:1677,stressed,1
session.late_day_fade,MES,249,2297,1068.75,8544.84,-7476.089999999997,-3.254719198955158,-30.02445783132529,0.5293861558554637,10.800970394736842,-19.065744680851065,0.5665118554527241,0.6372603295379394,-7556.1299999999965,247,-6.044876440132946,-8.238811037939762,-6.008787303020877,14,0.22596780985835926,0.22596780985835926,78.84751603242232,9.224899598393574,3.0,-16.0345015237266,9.07760121898128,forced_flatten:246|signal_flat:374|signal_flip:1677,stressed,1
session.opening_drive,MES,249,2327,-91.25,8656.439999999999,-8747.690000000002,-3.7592135797163726,-35.131285140562255,0.2973785990545767,37.38007225433525,-21.17107033639144,1.7656203328596847,0.7472839573938238,-8720.970000000001,246,-3.7944937068474456,-4.875213719964285,-3.7718398106076254,13,0.18710134656272145,0.18710134656272145,146.97398530764804,9.345381526104418,4.0,-14.479480017189514,24.73839707778255,signal_flat:448|signal_flip:1879,stressed,1
session.midday_reversion,MES,249,1812,2435.0,6740.639999999999,-4305.6399999999985,-2.376181015452538,-17.291726907630515,0.5248344370860927,7.660126182965301,-13.461579558652732,0.5690362077934297,0.6285173444965756,-4313.890000000002,248,-5.02066376164794,-6.109103650557921,-4.9906893817441995,9,0.07227888536242155,0.07227888536242155,54.673578604377006,7.27710843373494,2.0,-11.287941501103752,6.482477924944813,signal_flat:1812,stressed,1
vol.expansion_trend,MES,249,4707,-3357.5,17510.039999999997,-20867.540000000015,-4.433299341406415,-83.80538152610448,0.31208837900998515,28.64044928522804,-19.438035824583075,1.4734230116505276,0.6684553440749305,-20710.350000000028,246,-8.172768088698591,-11.69154320360151,-8.12397500730821,18,0.4130178001006584,0.4130178001006584,162.78073399897482,18.903614457831324,3.0,-13.196037816018695,19.32759719566603,forced_flatten:197|signal_flat:1637|signal_flip:2873,stressed,1
vol.contraction_revert,MES,249,2651,2496.25,9861.72,-7365.4699999999975,-2.7783741984156913,-29.58020080321284,0.5107506601282535,6.412016248153621,-12.372659984579798,0.5182407223786152,0.5410161434854626,-7376.580000000001,248,-8.149633171204195,-10.38698731948578,-8.10097820995867,14,0.09707371686233424,0.09707371686233424,57.618683010065,10.646586345381525,2.0,-9.295548849490759,5.660599773670313,forced_flatten:13|signal_flat:2638,stressed,1
vol.vol_of_vol_shock,MES,249,636,-1150.0,2365.92,-3515.9200000000014,-5.528176100628929,-14.120160642570287,0.28459119496855345,37.94436464088398,-22.821648351648353,1.6626478533108828,0.6614049702181753,-3767.540000000001,242,-2.8709334633469323,-2.051039331822509,-2.853793408885194,3,0.06750274756314259,0.06750274756314259,78.07586071110934,2.5542168674698793,4.0,-17.06564465408805,26.839622641509433,forced_flatten:24|signal_flat:129|signal_flip:483,stressed,1
volume.heavy_continuation.q80,MES,249,6786,-1831.25,25243.92,-27075.17,-3.9898570586501614,-108.73562248995984,0.3132920719127616,9.686632173095013,-10.229388412017167,0.9469414771381112,0.4320166481535675,-26890.210000000003,248,-16.109629987941013,-22.18202828575844,-16.013452232908733,30,0.13509793650304544,0.13509793650304544,107.14861209509576,27.253012048192772,1.0,-5.303750368405541,6.196765399351606,forced_flatten:240|signal_flat:6121|signal_flip:425,stressed,1
volume.heavy_continuation.q90,MES,249,3812,-1408.75,14180.64,-15589.39,-4.089556663168939,-62.607991967871484,0.3126967471143757,10.086627516778524,-10.539179389312977,0.9570600465351834,0.4354257921640987,-15441.569999999987,248,-13.640638609272072,-18.01182217770697,-13.559201233017713,27,0.06822173604905556,0.06822173604905556,72.86103601609469,15.309236947791165,1.0,-5.421694648478489,6.10375131164743,forced_flatten:223|signal_flat:3372|signal_flip:217,stressed,1
volume.climax_reversion,MES,249,949,65.0,3530.2799999999997,-3465.2799999999993,-3.6515068493150675,-13.916787148594375,0.5110642781875658,10.738762886597936,-18.69306034482759,0.5744785866252967,0.6004786950717003,-3523.8299999999967,245,-4.378806008100332,-4.679821296708343,-4.352663649033351,7,0.040458509228730774,0.040458509228730774,50.45259978553964,3.8112449799196786,2.0,-14.361169652265543,8.425974710221286,forced_flatten:81|signal_flat:868,stressed,1
added.donchian_breakout,MES,249,496,-1652.5,1845.12,-3497.6200000000003,-7.051653225806452,-14.046666666666669,0.08266129032258064,107.8653658536585,-17.40681318681319,6.196732549262586,0.5583868890544309,-4066.409999999999,223,-2.285996343923429,-2.659098126856621,-2.272348482579926,4,0.10825912345032303,0.10825912345032303,97.54342831267132,1.9919678714859437,3.0,-12.890625,27.250504032258064,forced_flatten:46|signal_flat:450,stressed,1
added.bollinger_revert.2sd,MES,249,3099,1967.5,11528.279999999999,-9560.779999999999,-3.0851177799290084,-38.39670682730923,0.5075830913197805,7.692905276541641,-14.195098296199212,0.5419409655374802,0.5586324631654366,-9547.779999999993,248,-8.045487345392775,-9.652537116620616,-7.997454155828537,10,0.1078790866791976,0.1078790866791976,75.76033600034702,12.44578313253012,2.0,-11.4351403678606,6.2729912875121006,forced_flatten:67|signal_flat:3029|signal_flip:3,stressed,1
added.vwap_trend,MES,249,2624,-1212.5,9761.279999999999,-10973.780000000013,-4.182080792682928,-44.07140562249001,0.24657012195121952,51.9446058732612,-22.550298431967633,2.303499708882955,0.7538514474695356,-11433.16000000002,220,-3.4431897232288056,-4.4967325327061,-3.4226331829495904,11,0.4351010178822708,0.4351010178822708,203.18714084129007,10.538152610441767,4.0,-16.0180068597561,31.243807164634145,forced_flatten:135|signal_flat:853|signal_flip:1636,stressed,1
trend.ret_15.q80,MNQ,249,5560,333.0,12343.199999999999,-12010.200000000033,-2.160107913669065,-48.233734939759174,0.24244604316546764,55.9383827893175,-20.753831908831913,2.695327929562376,0.8626073240859647,-11739.700000000033,248,-2.6966332906449466,-5.047718604731862,-2.680533843529545,12,0.3388695446748631,0.3388695446748631,283.9417607810261,22.329317269076306,3.0,-14.659892086330935,31.65323741007194,forced_flatten:140|signal_flat:5411|signal_flip:9,stressed,1
trend.ret_15.q90,MNQ,249,4037,-1174.0,8962.14,-10136.14000000001,-2.510810007431261,-40.707389558232975,0.2754520683675997,40.93287769784172,-19.026837606837606,2.1513232279405075,0.8178705741777246,-9983.060000000001,220,-3.5345613611356885,-6.168405149947508,-3.5134593136651793,12,0.17131441366488975,0.17131441366488975,182.82601707461603,16.21285140562249,2.0,-12.705845925191975,25.879737428783752,forced_flatten:88|signal_flat:3947|signal_flip:2,stressed,1
trend.ret_30.q80,MNQ,249,5511,567.5,12234.419999999998,-11666.920000000033,-2.11702413355108,-46.855100401606556,0.23716203955724913,58.01335883703136,-20.811222645099907,2.7875997401186257,0.8666491104507718,-11519.340000000035,190,-2.6055787493442986,-4.7270670071134635,-2.5900229162892043,10,0.3435840548896353,0.3435840548896353,285.465046908623,22.132530120481928,3.0,-14.773180910905461,32.39693340591544,forced_flatten:139|signal_flat:5364|signal_flip:8,stressed,1
trend.ret_30.q90,MNQ,249,4033,-1123.0,8953.259999999998,-10076.26000000001,-2.498452764691297,-40.46690763052212,0.2744854946689809,41.26328816621499,-19.054928229665073,2.1654916601562175,0.8192752111390749,-10026.120000000006,220,-3.4866391417712825,-6.094700050736415,-3.465823199659995,12,0.17146848262615683,0.17146848262615683,184.24397174143851,16.196787148594378,2.0,-12.742003471361269,25.939871063724276,forced_flatten:88|signal_flat:3943|signal_flip:2,stressed,1
trend.ret_60.q80,MNQ,249,5310,154.0,11788.199999999999,-11634.20000000003,-2.1909981167608286,-46.723694779116585,0.24369114877589454,55.76299845440494,-20.864422310756975,2.6726356293917357,0.8611530140520184,-11815.200000000024,220,-2.59674945282144,-4.637932826698108,-2.5812463324555077,12,0.3296973058474306,0.3296973058474306,285.6323545237999,21.325301204819276,3.0,-14.787758945386065,32.03888888888889,forced_flatten:136|signal_flat:5166|signal_flip:8,stressed,1
trend.ret_60.q90,MNQ,249,3965,-1672.5,8802.3,-10474.80000000001,-2.6418158890290036,-42.067469879518114,0.27364438839848676,40.87677419354839,-19.036840277777774,2.1472457402116762,0.808945009767246,-10522.840000000006,220,-3.5772374910336526,-6.287255652501016,-3.5558806584209566,12,0.16779137008391623,0.16779137008391623,186.68047150776914,15.923694779116467,2.0,-12.74312736443884,25.677175283732662,forced_flatten:86|signal_flat:3877|signal_flip:2,stressed,1
trend.ma_agree.30_120,MNQ,249,5317,-9027.5,11803.739999999998,-20831.240000000053,-3.9178559337972545,-83.65959839357451,0.20331013729546737,71.90904717853839,-23.26839471199245,3.090417197602236,0.7886546247894279,-20718.84000000008,248,-4.234208039438557,-6.312131165999388,-4.20892895954177,10,0.5112829835967913,0.5112829835967913,313.64896113458735,21.353413654618475,4.0,-17.631841263870605,37.18478465299981,forced_flatten:203|signal_flat:4354|signal_flip:760,stressed,1
trend.multi_horizon_agree,MNQ,249,6782,-3306.0,15056.039999999999,-18362.04000000006,-2.7074668239457393,-73.74313253012072,0.30241816573282215,47.65786445636274,-24.542024941872757,1.9418880295835137,0.8418542271561587,-18239.720000000063,248,-3.4294586515655565,-5.94253827369239,-3.4089840885662506,13,0.48600540268490844,0.48600540268490844,341.34715020024,27.23694779116466,3.0,-17.55241816573282,31.836331465644353,forced_flatten:174|signal_flat:6470|signal_flip:138,stressed,1
trend.accel_confirm,MNQ,249,8633,-7722.5,19165.26,-26887.760000000082,-3.1145326074365807,-107.98297188755053,0.3535271632109348,38.46528833551769,-25.852682314997313,1.4878645034524607,0.8136467415403887,-26807.64000000008,248,-5.527284461132021,-8.19427246431525,-5.49428545300493,11,0.43498803397734165,0.43498803397734165,310.1299650341774,34.670682730923694,2.0,-17.74916019923549,25.024730684582416,forced_flatten:148|signal_flat:7879|signal_flip:606,stressed,1
breakout.opening_range.q90,MNQ,249,802,-5748.5,1780.4399999999998,-7528.940000000008,-9.38770573566085,-30.23670682730927,0.07481296758104738,244.93000000000004,-29.952479784366577,8.177286213472014,0.661236081951915,-8587.18000000001,223,-2.104890843138835,-3.2340967461287398,-2.092324218329163,5,0.187460840805678,0.187460840805678,228.03692740095,3.2208835341365463,3.0,-26.266832917705734,56.7786783042394,forced_flatten:66|signal_flat:736,stressed,1
